N	4	8	16	32	48	64	96	128
1	0,13459983831851252	0,17865804365400162	0,2130153597413096	0,23160873080032338	0,23160873080032338	0,23160873080032338	0,23160873080032338	0,23160873080032338
2	0,12984891792568395	0,10289914250714577	0,09595753368721928	0,09105757452021233	0,0828909759085341	0,07676602694977541	0,07676602694977541	0,07676602694977541
3	0,18523102310231024	0,20668316831683167	0,23844884488448845	0,21163366336633663	0,18894389438943895	0,17202970297029702	0,1481023102310231	0,1481023102310231
4	0,1917465610671113	0,22259274697790746	0,3614005835764902	0,362234264276782	0,35556481867444767	0,35014589412255104	0,3326385994164235	0,3192997082117549
5	0,21609098567818028	0,2657961246840775	0,43850042122999155	0,4679865206402696	0,4743049705139006	0,4751474304970514	0,4658803706823926	0,4119629317607414
6	0,22435078756917837	0,29289059174116644	0,48148148148148145	0,534269902085994	0,5461898680289485	0,547041294167731	0,5317156236696466	0,5363984674329502
7	0,229776247848537	0,2964716006884682	0,5163511187607573	0,6041308089500861	0,5890705679862306	0,5598106712564543	0,5262478485370051	0,5258175559380379
8	0,22705524140930838	0,3179643323183993	0,5545889517181383	0,6307090039147455	0,6167899086559374	0,6046107003044802	0,542844715093519	0,5154414963027403
9	0,23043095866314864	0,32673702726473175	0,5611257695690414	0,6547933157431838	0,637203166226913	0,6015831134564644	0,5505716798592788	0,4788918205804749
10	0,23610493552690084	0,3361493997332148	0,593597154290796	0,6545131169408626	0,6558470431302801	0,6224988883948421	0,5211204979991108	0,470431302801245
11	0,2383093525179856	0,3579136690647482	0,5980215827338129	0,6843525179856115	0,6762589928057554	0,6452338129496403	0,5822841726618705	0,4932553956834532
12	0,23647112323783537	0,36289222373806274	0,6075488858572078	0,6862210095497954	0,6889495225102319	0,6507503410641201	0,572987721691678	0,49113233287858116
13	0,24149034038638453	0,37534498620055196	0,6218951241950322	0,7111315547378105	0,703771849126035	0,6738730450781969	0,5689972401103955	0,46826126954921804
14	0,2415076779897627	0,3992554676593765	0,6342484876686831	0,7305723592368544	0,7231270358306189	0,6956724057701257	0,5993485342019544	0,4993020009306654
15	0,24623352165725046	0,3926553672316384	0,6534839924670434	0,7292843691148776	0,7245762711864406	0,698210922787194	0,564030131826742	0,4571563088512241
16	0,24106717484516435	0,4016198189614102	0,6493568365888518	0,7284421152929966	0,7165316817532158	0,6917579799904716	0,5855169128156265	0,4564078132444021
17	0,24686595949855353	0,4006750241080039	0,6509161041465766	0,73625843780135	0,7391513982642237	0,718900675024108	0,5949855351976856	0,4450337512054002
18	0,24841386041971694	0,40800390434358225	0,6466569058077111	0,7403611517813568	0,7452415812591509	0,7359687652513421	0,6271351878965349	0,4895070766227428
19	0,25148221343873517	0,4076086956521739	0,6600790513833992	0,7366600790513834	0,7455533596837944	0,7371541501976284	0,6427865612648221	0,5316205533596838
20	0,25212606303151575	0,4047023511755878	0,6643321660830416	0,7478739369684843	0,7583791895947974	0,743871935967984	0,6498249124562281	0,5242621310655328
21	0,24417426545086118	0,40628166160081053	0,662613981762918	0,7416413373860182	0,7512664640324215	0,7416413373860182	0,6550151975683891	0,5420466058763931
22	0,2478193945613135	0,4125192406362237	0,6700872242175474	0,7439712673165726	0,7614161108260646	0,7567983581323756	0,6685479733196511	0,5561826577732171
23	0,25467775467775466	0,41528066528066526	0,6756756756756757	0,7432432432432432	0,7655925155925156	0,7546777546777547	0,6678794178794178	0,5608108108108109
24	0,258030542390732	0,41495523959978936	0,6740389678778305	0,7525013164823592	0,7756714060031595	0,7619799894681412	0,6951026856240127	0,583464981569247
25	0,2502668089647812	0,4220917822838847	0,6867662753468516	0,756136606189968	0,7769477054429029	0,7678762006403416	0,7097118463180363	0,5965848452508005
26	0,24932395889670092	0,4186046511627907	0,685235262303948	0,7614926987560844	0,7777176852352623	0,777176852352623	0,7128177393185505	0,6106003244997296
27	0,24835526315789475	0,4232456140350877	0,6864035087719298	0,7615131578947368	0,7735745614035088	0,7691885964912281	0,7165570175438597	0,6200657894736842
28	0,24847137298499167	0,42745969983324067	0,6848249027237354	0,7687604224569206	0,7837687604224569	0,7865480822679266	0,7198443579766537	0,622568093385214
